3643,0
261,0
763,0
1088,0
839,0
1668,0
1890,0
3099,0
2467,0
306,0
501,0
3363,0
639,0
2382,0
1379,0
902,0
2828,0
2275,0
3668,0
199,0
820,0
679,0
2058,0
104,1
2194,0
1150,1
1996,0
1843,0
446,0
1442,0
564,1
532,0
2540,0
1422,0
1734,0
1913,0
1242,0
3052,0
1809,0
2755,0
3522,0
298,0
3073,0
754,1
526,0
2623,0
463,0
1028,0
998,0
2042,0
905,1
267,0
2028,0
3550,0
1819,0
2617,0
894,0
3279,0
676,0
1834,0
1234,1
1490,0
37,1
1740,1
2118,0
3200,0
1844,0
567,0
1725,0
454,0
163,0
196,0
3327,1
33,0
220,1
1873,0
3028,0
1871,0
2646,1
478,0
1757,0
739,0
3375,0
1354,1
2339,0
2174,0
684,1
1501,0
1168,0
1407,0
2793,0
45,0
1839,0
3240,0
691,0
3458,0
2445,0
2620,0
2460,0
1703,0
3046,0
115,0
1548,0
223,0
1389,0
2773,1
2309,1
2601,0
2004,0
1952,0
2056,0
2979,0
2157,0
1322,0
311,1
3366,0
786,0
1510,0
1511,0
2299,0
991,0
1218,0
2313,0
2759,0
2470,0
411,1
2455,0
292,0
1076,1
703,0
571,0
1566,0
1933,0
3634,0
1950,0
3545,0
1607,0
3034,0
2096,0
1317,1
3548,0
2748,0
125,0
1175,1
747,0
2927,0
2054,0
10,0
1448,0
317,0
1704,1
1392,0
1661,0
3272,0
2986,0
1961,0
832,0
2225,0
3247,0
1880,0
541,0
177,0
3076,0
1737,0
3042,0
2092,0
2116,0
863,1
1736,0
313,0
1910,0
394,0
472,0
1520,0
3560,0
3471,0
91,0
2634,0
285,0
1081,0
1355,0
3474,0
1159,0
3621,0
1165,0
1504,0
2085,0
3109,0
3553,0
3280,0
2388,0
3148,0
895,1
3165,0
1058,0
2787,0
2515,0
2760,0
156,0
2136,0
2002,0
2145,0
2492,0
434,1
395,0
1951,1
3631,0
2044,1
3010,0
206,0
2888,0
1099,0
1154,1
3187,0
1424,0
256,0
304,0
713,1
3128,0
1648,0
1318,0
3585,1
2961,0
1653,0
148,1
1391,0
3598,0
3391,0
2602,0
2643,0
2652,0
600,0
24,0
433,0
3638,0
1343,0
2308,1
2483,0
1743,0
773,0
3315,0
393,0
642,0
914,0
2093,0
1853,0
107,0
2827,0
891,0
3379,0
1303,0
1262,0
3301,0
1914,0
593,1
1440,1
460,0
1928,0
1117,0
3510,0
553,1
576,1
1348,0
1746,0
1621,0
910,0
1491,0
1777,0
3230,0
835,0
114,0
3675,0
809,0
1681,0
1939,0
2837,1
291,0
667,0
2819,0
2689,0
1785,0
442,1
2786,0
204,1
127,1
1732,0
1434,0
2340,0
3207,0
1110,0
630,0
761,0
2785,0
2304,0
3175,0
1101,0
2162,0
2482,0
1667,0
531,0
2315,0
3075,0
1867,0
1206,1
3288,0
3374,0
1813,0
3479,0
2329,0
3112,0
2724,0
1554,0
3139,0
2288,0
303,0
2495,0
3101,0
2518,0
818,0
322,0
1314,0
2774,0
51,0
1152,0
237,1
365,0
2431,0
2086,0
287,0
1523,0
299,0
3183,0
822,0
3623,0
777,0
537,0
2841,0
217,0
1156,0
1689,0
3015,0
2322,0
2130,0
1404,1
2505,0
1420,1
3242,0
2140,0
1728,0
3043,0
3414,0
2886,0
3064,0
2805,0
943,0
2957,0
881,0
2233,0
2754,0
2062,0
160,0
2465,0
1289,0
2143,0
979,0
1375,0
2681,0
3104,0
