3536,0
3499,0
3457,0
1449,0
108,1
1359,1
3402,0
3166,0
887,0
1628,0
1299,0
2821,0
2943,0
3616,0
499,0
2397,0
2900,0
1484,0
464,0
2718,0
2277,0
3419,0
1665,0
1038,1
2219,0
410,0
2456,0
59,0
1595,0
1804,0
2163,1
254,0
2964,0
607,0
3192,0
2697,0
1061,0
2885,0
67,0
213,1
490,0
836,0
977,0
3131,0
677,0
2184,0
3432,0
2583,1
3551,0
424,0
3174,0
969,0
2990,0
860,0
3289,0
556,0
2942,0
3161,1
2844,0
1324,1
1567,0
1001,0
1620,0
884,0
3188,1
1841,0
2935,0
203,0
3493,0
920,0
186,0
1868,0
2685,0
2160,1
3543,0
3519,0
1905,0
2197,0
1208,0
1953,0
622,0
310,1
3352,0
2449,0
349,0
529,1
1780,0
2745,0
2100,0
2991,0
3217,0
3306,0
938,0
1026,0
468,0
808,0
3181,0
2355,0
1199,1
202,1
2975,0
2677,0
1640,0
648,0
1341,0
1024,1
3003,0
696,1
3578,0
1745,0
3291,0
441,0
354,0
1592,0
704,1
85,0
2831,0
1758,1
369,0
2940,0
3416,0
1195,0
159,0
3495,0
2605,0
2362,0
3023,0
1559,0
389,0
2047,0
2707,0
2256,0
1879,0
3465,0
3480,0
2782,0
1860,0
485,1
1749,0
2473,1
858,0
2266,0
794,1
1660,0
1963,0
2420,0
1835,0
1956,1
188,1
1503,1
2358,0
793,0
3654,0
3032,0
1383,1
1637,0
361,1
557,0
514,0
2846,0
2305,1
2391,0
545,0
1274,1
1248,0
1100,0
1068,0
1741,0
590,0
913,0
3436,0
2627,0
714,0
3542,0
958,0
536,0
3324,0
2870,0
1631,0
406,1
3456,0
1097,0
3411,0
1549,0
1639,1
573,1
985,0
225,0
2068,0
2519,0
1342,0
1162,1
1247,0
2158,0
379,1
3446,0
3423,0
1937,0
2221,0
1527,1
2031,0
3563,0
2590,0
2121,0
3516,0
3649,0
1395,0
1283,1
1797,0
3608,0
3147,0
3358,0
1885,0
2422,0
1946,0
377,0
2532,0
1896,0
3343,0
1432,1
232,0
2226,0
3427,0
1232,0
2006,0
962,0
695,1
244,1
3253,0
2132,0
2645,0
1775,0
2849,0
174,0
429,0
1767,1
2858,0
3673,0
1467,0
1118,0
2615,0
2007,0
1147,0
3445,0
3541,0
791,1
3568,0
3182,0
2248,0
662,1
2401,0
2346,0
1872,0
3356,0
1179,0
2182,1
1295,0
1446,1
2231,0
973,0
1091,0
2661,0
1071,0
466,0
3500,0
848,0
1795,0
598,1
32,0
1189,0
1227,0
1507,1
2500,0
181,0
494,0
1532,0
2973,0
1770,0
3462,0
1583,0
2039,0
578,0
3072,0
521,0
1327,0
1480,0
535,0
2029,0
1131,0
707,0
3434,0
1817,0
632,0
207,1
812,1
3565,0
1526,0
753,0
2365,0
2244,0
1436,1
1347,0
30,0
692,0
360,0
487,0
1881,1
764,0
833,0
2511,0
2167,0
1435,0
2747,0
316,1
178,0
2761,0
2390,0
75,1
1462,1
2099,0
280,0
1759,0
2310,0
1411,0
2665,0
1899,0
439,0
2373,0
3535,0
47,0
473,0
2573,0
3680,0
1291,0
687,0
2650,1
3566,0
688,0
1688,0
2758,0
1920,0
3248,0
3068,0
2734,0
2216,0
2789,0
1572,0
2335,0
666,0
720,0
3450,0
626,0
1756,0
780,0
1046,1
1275,0
1265,0
403,1
1105,1
1122,0
1116,0
2049,0
2434,0
2853,0
3482,0
550,0
508,1
2192,0
