2335,0
1217,0
2433,0
1368,0
1506,0
1288,1
1096,0
2140,0
1316,0
3286,0
3097,0
211,0
2138,0
161,0
734,0
1351,1
3227,0
50,1
1623,0
1593,0
699,1
890,0
921,1
383,0
2445,0
2328,0
1396,0
1863,0
757,1
3459,0
1275,1
1312,1
1439,1
107,1
924,0
149,0
622,0
2702,0
317,0
3215,0
3460,0
536,1
1761,1
2931,0
1365,0
1463,0
1777,0
3378,0
2183,0
2547,0
1,1
1431,1
1699,0
3524,1
2567,0
2827,0
2668,0
1622,0
3238,0
1038,1
19,0
3251,0
2572,0
126,0
69,1
2365,0
2691,0
931,0
697,1
1480,0
1737,0
1189,0
3366,1
1054,1
1700,0
770,1
1046,1
3515,0
1457,0
2674,0
2042,1
982,1
737,0
2442,0
1214,1
1242,1
538,1
1561,1
2826,0
429,1
2890,0
2822,1
3126,0
3442,0
1642,0
3300,0
1954,0
1997,0
110,0
1694,0
2996,0
3462,0
3112,0
2815,0
3081,0
473,1
3593,0
409,1
1131,1
2049,0
299,0
306,0
3561,1
1535,0
1941,0
2808,0
2895,0
3538,0
3022,0
1330,0
222,1
1201,1
1111,1
3030,0
1988,1
717,1
1421,0
578,0
2422,0
3157,0
3139,0
3358,1
970,0
1045,1
2261,0
2856,1
3105,0
2971,0
336,1
482,1
2937,0
704,1
2030,0
2761,0
1978,1
1883,1
1833,0
422,0
8,1
2818,0
785,0
3629,0
3224,0
3428,0
481,1
1321,1
755,0
2302,0
3329,0
47,0
2344,1
2299,0
2790,0
3528,0
1265,0
1580,0
2978,0
1284,0
2072,0
2737,0
411,1
2833,0
3285,0
3123,0
655,1
1254,0
2282,0
1816,0
2404,0
72,1
3270,0
3226,0
124,0
2396,0
2052,0
3523,0
3184,1
2587,0
3265,0
3107,0
1677,0
240,0
2766,0
3271,0
1296,0
44,0
3450,0
1740,1
2265,0
385,0
2285,0
1263,0
3282,0
1966,0
82,1
2400,0
2250,0
3431,0
1246,1
549,1
3572,0
2554,0
3094,0
743,0
959,0
1789,0
941,0
1124,0
3636,0
1220,0
3571,0
40,1
2034,0
944,1
187,0
3595,0
582,1
2692,0
1854,0
2340,0
3443,0
1102,1
2198,0
291,0
1248,0
337,0
405,1
3086,1
2238,0
2296,1
2632,0
680,1
2252,0
2893,0
1972,0
1382,0
479,0
3676,0
1028,1
2031,0
1582,0
1061,0
25,1
1404,1
2698,0
3178,0
2603,0
2161,0
2061,0
630,0
978,1
1852,1
1918,0
3627,0
958,0
2510,0
424,0
66,0
1305,0
442,1
3246,0
3675,0
289,0
1326,0
1132,0
1689,0
693,1
1420,1
558,1
199,1
2816,0
3169,0
551,1
147,1
435,0
2114,1
2390,1
3533,0
884,1
500,0
716,0
2380,0
935,0
2144,0
718,1
1259,0
2715,1
1532,0
194,0
2930,0
1224,0
2514,0
2690,0
2064,0
681,1
2319,0
3440,0
339,1
2726,0
2175,0
3653,0
118,1
3544,1
1051,1
3433,0
724,1
501,1
205,1
1815,0
1680,0
530,1
3432,0
2190,0
32,1
1145,0
3633,0
537,0
1857,0
1240,0
421,1
2738,0
232,0
1115,0
751,0
1198,1
2180,0
965,0
2200,0
30,0
1287,0
2102,0
1167,0
3084,0
2129,1
3451,0
708,0
1308,1
2028,0
2427,1
999,1
2310,0
1324,1
1067,1
487,0
3618,0
1118,0
284,0
1481,0
2671,0
449,0
1042,1
1849,0
478,0
1126,0
3214,0
3465,0
2111,1
137,1
