3575,0
3009,0
1341,0
178,1
2987,0
2024,0
2093,0
1995,0
17,0
81,0
3386,0
1495,0
2253,0
2171,0
665,1
1738,0
2294,1
3587,0
1927,0
712,1
2965,1
1564,1
2020,1
1415,1
26,0
756,1
171,0
1538,0
3349,1
850,0
1753,1
1175,1
1624,0
1454,1
3189,0
3080,1
2813,1
3640,0
1477,1
173,1
885,0
994,0
1819,0
545,0
555,0
1153,0
3506,0
2119,0
2614,0
3073,0
773,0
2518,0
3088,0
3046,0
371,0
3174,0
1629,0
1136,0
1436,1
3522,0
692,1
83,1
3679,0
2150,1
1602,0
880,1
2817,1
14,1
2693,0
868,0
2560,0
333,1
3155,1
350,0
468,1
1314,1
936,0
2627,0
1672,1
201,0
1911,1
3254,0
3036,0
1063,1
2411,1
1069,1
2586,0
3162,0
3631,0
3007,0
3032,0
1708,1
3448,1
169,0
280,0
1944,0
2672,0
3103,0
3253,0
3190,0
2847,0
1823,0
659,1
484,1
3247,0
2095,0
1637,1
1956,1
444,1
3199,0
1617,1
3146,0
1507,1
3403,0
1389,1
3353,1
1615,1
1625,0
1353,1
2375,0
674,1
2789,0
3435,1
2279,0
403,1
3680,0
2732,0
1267,0
2537,1
3547,1
634,0
632,1
972,0
185,0
1679,1
87,0
2830,0
2371,1
210,1
436,1
580,1
1511,1
2383,1
1649,1
237,1
1448,0
1549,0
2440,0
3674,0
2898,0
2776,1
846,0
1867,1
3109,0
189,1
3583,1
2628,0
250,1
3182,0
1347,0
2681,0
54,1
3043,1
2964,1
3125,0
2056,0
2496,0
2940,0
1199,1
3476,0
722,1
721,1
29,0
2916,0
2831,0
1890,1
1434,1
67,0
2022,0
2924,0
1889,0
2290,1
677,1
2974,0
2351,0
1760,1
3044,0
960,1
1938,0
1601,1
633,0
3075,1
1887,0
3128,0
197,1
263,1
3420,1
206,0
2326,0
1910,0
3138,0
472,1
2308,0
646,1
16,1
2256,0
1082,1
3064,1
1207,1
1533,0
1417,0
1098,1
203,0
3516,0
2636,0
610,1
602,1
3507,1
2320,0
84,0
2848,1
1820,0
1950,0
1081,0
1829,0
2131,1
2990,0
1873,0
1837,1
1804,0
1987,0
3070,0
1858,0
856,1
1253,1
1847,1
1936,1
3297,0
489,1
2037,0
1193,0
1720,1
1524,1
2277,0
1900,0
1990,1
542,0
2647,0
2232,0
2035,0
1358,1
488,0
309,0
733,0
305,1
683,0
2405,0
320,0
1356,1
3525,1
356,0
3034,0
1196,1
3404,0
1513,0
3114,0
3466,1
2609,0
852,1
631,0
1494,1
1536,0
3062,0
842,1
1641,0
1650,0
3453,0
2124,0
621,1
186,0
754,1
1027,0
1380,0
348,0
182,1
1599,0
24,0
148,1
1696,0
895,1
2229,0
636,0
1516,0
991,1
2832,1
1651,0
1903,0
1432,1
1286,0
1260,0
1881,1
1574,1
858,0
3540,1
287,1
903,0
2853,0
3079,0
3364,1
1349,0
2644,0
3141,0
285,0
3550,1
476,1
1732,0
466,0
1244,1
340,1
746,1
3560,0
769,0
1007,1
369,1
784,0
800,1
512,0
3322,0
2162,0
416,1
514,1
2553,0
1591,0
3188,1
3185,0
968,1
1896,0
1000,1
2521,0
2368,1
3296,0
2073,1
531,0
926,1
2407,0
2936,0
231,1
1239,1
975,1
641,0
1888,0
2286,0
3539,1
2394,1
2356,0
914,0
2186,0
109,1
1091,1
2101,0
3143,0
2322,0
379,1
2836,1
2029,0
3013,0
1026,0
3061,0
