1336,0
2181,0
2192,0
1971,0
3541,1
1875,1
950,1
234,1
1499,0
3449,1
1034,0
1647,0
814,1
3580,0
1012,0
1862,1
3171,0
3543,1
241,0
896,0
2933,0
2485,0
3624,0
2670,0
948,0
1658,0
3316,0
1465,1
1874,0
918,0
3098,0
2555,0
177,1
3332,0
2903,0
471,0
675,0
2460,0
2859,0
389,0
617,0
300,1
1681,0
2981,0
1221,0
1970,0
43,0
2040,1
2221,0
1526,0
749,1
2873,0
3018,0
3615,0
3198,0
1373,0
638,1
2309,1
2638,0
2900,0
1164,1
1179,0
1540,1
2946,0
2242,0
145,0
2220,0
2582,1
115,0
2526,0
2731,0
2273,0
1552,0
3110,0
152,0
2757,0
3192,0
2085,1
2078,0
517,0
2275,1
58,1
1264,0
1390,1
2744,0
3234,0
952,1
1148,0
1541,0
1213,1
3328,0
1841,0
2386,0
839,0
2154,0
2416,0
1484,0
1473,0
860,0
1783,0
1180,1
1751,0
12,1
1830,0
144,0
1664,1
2533,0
1440,1
91,0
913,0
1822,0
2357,0
652,0
2084,0
1796,0
3001,0
122,1
1372,0
3085,1
1117,1
2346,0
2231,0
2799,0
1393,0
445,0
1876,0
703,0
3558,0
3041,0
1668,0
3402,0
583,1
2920,0
763,0
2048,0
2218,0
76,1
276,1
845,0
2750,0
1123,0
1606,1
753,0
2872,0
3177,0
1283,1
731,0
3245,0
1020,1
774,0
1425,1
2313,0
570,1
37,1
121,0
193,1
710,1
1583,0
2616,0
2525,0
705,0
294,1
1289,0
1410,1
1212,1
2439,0
2770,0
183,0
176,1
533,1
1354,1
430,1
454,0
1930,1
1731,0
513,0
2352,0
798,0
3389,0
2635,0
2342,0
1902,0
3145,0
3438,0
3211,0
2828,0
2913,0
311,1
1064,1
847,0
1803,0
547,1
2703,0
2214,1
3513,0
3496,0
238,1
2665,0
2364,0
2951,0
1525,1
334,1
166,1
1447,1
2486,0
1762,0
318,0
985,0
3010,0
981,0
1279,0
2788,1
543,1
1550,0
3057,0
1563,0
1969,0
995,0
2520,0
2610,0
1035,0
1621,0
1459,1
1963,0
2882,0
2845,0
1412,0
1838,0
609,0
3066,0
1986,0
2213,0
78,1
1904,0
1232,1
3531,0
1836,0
2336,0
589,1
1980,0
3223,1
2800,0
1366,1
3204,0
2081,0
1143,0
3585,1
3225,1
616,0
1780,0
873,1
1187,0
335,1
1898,0
2271,0
3152,1
656,1
354,1
3347,0
3008,0
2156,0
465,0
519,1
2044,1
2274,0
1211,1
1960,0
1983,1
3166,0
1429,0
1755,0
3356,1
1071,1
1503,1
1303,0
1139,0
3495,0
2350,0
1975,0
1173,0
2786,0
592,1
2562,0
431,1
1298,0
233,1
200,1
2807,1
414,1
2233,0
927,1
2318,0
3154,1
2096,0
2654,0
3267,0
2509,1
3445,0
2842,1
3117,0
2376,1
2197,1
105,1
1618,0
2149,0
2952,0
2137,0
1925,0
1811,0
1946,0
1861,0
1627,0
3383,0
3371,1
3149,0
2013,0
1982,0
1376,1
297,1
1727,0
3196,0
594,1
2570,1
1428,1
1113,1
1534,0
2782,0
1392,0
2707,0
1581,0
2089,0
27,0
902,1
1270,0
3390,0
571,1
3520,0
1722,0
1924,0
1518,0
2059,0
3649,0
2769,1
2036,0
1949,0
2185,1
2594,0
1144,1
3230,0
1360,1
2399,0
2719,0
1835,0
906,0
1725,0
2054,0
3054,0
359,0
2244,0
2146,1
1713,0
2676,0
1030,0
1294,0
1866,1
3529,0
3489,0
838,1
