690,1
2537,1
3200,0
2011,0
2175,0
1362,0
3478,0
615,1
1059,1
1295,0
3636,0
3644,0
1907,0
1714,1
2234,0
2967,0
1218,1
3230,0
82,1
974,0
1992,0
1591,0
3040,0
1694,0
2106,0
2977,1
1926,0
2260,0
2965,1
3347,1
1005,0
3677,0
1402,1
857,1
1853,1
1105,1
2427,1
2230,0
2636,0
3354,0
1575,1
610,1
1215,0
3195,0
245,1
2001,0
3247,0
2084,0
3489,0
2323,1
2825,0
1078,1
1482,1
3143,0
1038,1
1239,1
2859,0
488,0
3497,0
3210,0
3552,1
3679,0
2058,0
1686,0
1586,0
3204,0
1997,0
3232,0
2604,0
302,1
983,1
915,1
3152,1
1577,1
2670,0
3496,0
1305,0
1701,0
381,0
1545,0
1278,1
437,0
491,1
2463,1
1432,1
1825,1
3013,0
901,0
3205,1
1702,1
3415,0
2214,1
37,1
1184,1
3153,1
3223,0
1889,0
1869,1
684,1
2734,0
822,0
3423,0
250,1
852,1
1646,0
1724,1
3596,0
1474,1
771,1
3070,0
3110,0
1522,0
3095,0
1387,0
1805,1
3575,0
2321,0
1117,1
3417,0
806,1
987,1
69,1
243,1
2096,0
1929,0
3342,0
1763,0
161,0
155,1
2144,1
1257,0
2742,0
1839,0
3672,0
1919,1
2142,0
1157,0
3248,0
325,0
1302,1
934,0
163,1
1349,0
1827,1
1671,0
1235,0
3627,0
3565,1
1095,1
1403,1
3343,0
2462,0
126,1
3054,0
3335,1
2016,0
2015,1
1492,0
2376,1
2082,0
3661,0
496,0
2198,0
46,1
3103,0
2340,0
189,1
3529,0
1618,0
895,1
2173,0
3587,0
358,0
3198,0
2957,0
2221,0
195,0
1744,0
1673,1
892,1
80,0
2450,0
2290,1
255,0
606,0
1410,1
3065,0
435,1
523,1
830,1
679,1
1800,0
1243,1
1262,0
3647,0
2600,0
1437,1
2988,0
3108,0
2710,1
2576,0
2146,0
2315,0
1324,1
604,1
105,1
3089,0
2919,0
99,1
3141,0
2371,1
512,0
1856,1
1554,0
1467,1
2222,0
2037,0
1914,0
406,1
870,1
2108,1
2868,0
2029,0
1984,0
3000,0
1251,1
686,1
2496,0
3547,1
2479,0
1981,1
3440,0
1216,1
1640,0
41,1
2092,1
2170,1
2607,0
1634,0
530,1
661,1
1111,1
916,0
1033,0
134,1
2343,0
1946,0
563,1
1696,0
2383,1
671,1
2798,1
2325,0
2526,0
145,0
1974,0
2007,0
1936,1
2213,0
3384,0
2648,1
1170,1
921,1
1191,1
1937,0
206,0
849,1
2056,0
722,1
725,0
1298,1
3345,0
1585,0
1786,1
2078,0
2564,1
188,1
2559,0
758,0
1466,0
2246,0
2257,0
756,1
3600,0
2369,0
1197,0
2570,1
3181,0
2877,0
1164,1
2569,0
1652,0
1303,0
3135,1
468,1
1190,0
3283,0
1255,1
1422,0
3642,0
219,1
537,0
3130,0
999,1
3344,1
1250,0
393,1
3317,0
1055,0
3043,1
2579,0
3044,0
773,0
1983,1
1333,0
1285,1
1762,0
1891,0
287,1
896,0
94,1
2565,0
2048,0
2364,0
2392,0
3422,1
2909,0
2503,0
167,0
2302,0
314,1
3671,0
1931,0
1139,0
3424,0
228,0
170,1
61,0
1697,0
752,0
1663,0
1181,0
400,1
3235,1
17,0
3637,0
1301,0
1872,0
2596,0
1428,1
889,1
1812,1
1639,1
30,0
3105,0
923,1
208,0
2506,0
2912,0
1736,0
3513,0
2555,0
1213,1
6,0
103,1
532,1
933,1
891,1
