2555,0
3206,0
1802,1
665,1
3,1
1095,1
2280,0
27,0
1762,0
2505,0
2037,0
778,1
782,0
2410,0
1876,0
2714,0
49,1
2952,0
654,1
1569,0
3311,0
2293,0
3525,0
3511,0
1878,0
902,1
803,1
1929,0
663,1
1388,1
3411,0
2856,1
2456,0
3443,0
3207,0
3478,0
1772,0
1719,0
1588,1
231,1
2353,0
1975,0
2860,0
521,1
2660,0
2081,0
1707,0
2296,1
477,1
444,0
2301,0
235,1
1014,1
2565,0
2166,0
3537,0
2757,0
2423,0
901,0
1692,0
2943,0
2261,0
1629,0
2469,1
2340,0
1566,0
1594,0
1108,1
3326,0
577,1
847,0
3123,0
711,0
1934,1
2815,0
3482,0
3534,0
279,0
952,1
3432,0
2853,0
1710,0
166,1
2357,0
1297,1
3358,1
2345,0
3061,0
1620,0
894,1
2828,0
984,1
7,0
683,0
110,1
3303,0
311,1
1017,0
1390,1
656,1
2436,0
3205,1
973,1
2248,0
3563,0
1366,1
2462,0
345,0
1041,0
821,1
1526,0
44,1
3569,0
2948,0
1809,0
1336,0
1475,1
452,0
586,1
3174,0
1760,1
2843,0
564,1
428,1
2938,0
2798,1
2193,0
1325,1
2327,0
398,1
2710,0
1203,0
3551,1
1727,0
1027,0
410,1
1829,0
485,1
620,1
2390,1
3213,0
2095,0
2595,1
751,0
3128,0
360,1
478,0
1649,1
1298,0
1536,0
3611,0
2892,0
3495,0
3009,0
3218,0
2898,0
2212,0
1757,1
1794,0
503,1
2369,0
276,1
2101,0
848,0
1914,0
3561,1
3424,0
2850,0
3097,0
2586,0
2976,0
2665,0
1151,0
2165,0
1405,1
1789,0
1031,1
664,1
537,0
1202,0
448,0
1788,0
1055,0
3255,0
1571,0
864,0
3306,0
3434,1
1972,0
2788,1
1090,0
2175,0
2385,1
2730,0
2980,0
2223,0
2325,0
1061,0
1438,0
371,0
1686,0
441,0
396,0
245,1
3451,0
747,0
1780,0
2480,0
1912,0
1137,1
219,1
684,1
2147,1
3480,0
2827,0
3228,0
1,1
2654,0
164,1
887,0
218,1
2441,0
1215,0
1889,0
1356,0
1233,0
1747,0
1552,0
3591,0
2527,0
3325,0
3007,0
1218,0
3610,0
242,1
189,1
1954,1
2201,0
2367,1
1737,0
3401,0
2989,0
2289,0
359,0
3263,1
1418,0
1425,1
3284,0
636,0
2556,1
3546,1
2825,0
3204,0
2240,0
161,0
154,1
2119,0
3043,0
3465,0
3603,0
1469,0
2637,0
2594,0
2679,0
2235,0
2932,0
1423,1
1548,0
2983,0
3352,1
2880,0
1260,0
207,1
1073,1
1874,0
2063,0
3516,0
590,1
2088,0
1634,0
993,1
2358,0
556,1
3113,0
1444,1
2670,0
2249,0
239,0
176,1
1317,1
3276,0
3391,0
3177,0
1522,0
2379,0
1741,1
2604,0
1273,0
1199,1
1605,0
2659,0
3565,0
153,0
3051,0
2491,0
75,1
2833,0
26,0
2002,0
3349,1
3364,1
2689,0
1833,0
1638,1
3379,0
1718,1
3289,0
2133,0
414,1
1169,0
2940,0
2215,0
1143,0
1136,0
1432,1
60,1
2207,0
374,0
3673,0
969,0
3056,0
97,1
576,1
3651,0
3587,0
3102,1
645,0
2389,0
2781,0
197,0
2923,0
951,1
3585,1
1168,1
1637,0
2652,0
2636,0
1190,0
2076,0
3574,0
1046,1
3049,0
1134,1
335,1
3195,0
470,1
874,0
1370,1
1582,0
3599,0
3157,0
101,1
1859,0
1340,0
2524,0
879,1
2795,0
3357,1
