664,1
346,1
3654,0
130,0
2369,0
2026,0
1810,0
2588,0
1400,1
1060,0
2758,0
1523,0
2298,0
106,1
3323,0
1016,1
3532,0
142,0
2669,1
598,1
1715,0
2871,0
3354,0
2083,0
2014,0
1769,0
1776,0
89,0
1748,0
3628,0
684,1
1010,1
3381,0
2989,0
1329,0
1787,0
1839,0
947,1
1210,0
2881,0
2729,0
1405,1
2382,0
2810,0
3604,0
3563,0
3082,0
1291,1
400,1
175,0
525,1
679,1
886,0
1630,0
3260,0
331,0
1379,1
304,0
819,1
2522,0
700,0
2846,0
1695,0
48,1
691,0
1678,0
3319,0
2338,0
3392,0
1364,1
2349,0
2315,0
1933,0
689,1
1280,0
706,0
1567,0
1257,0
2642,0
1743,0
1456,1
363,1
3397,0
3418,0
1359,1
790,0
1860,0
666,1
2606,0
1929,0
899,1
2678,0
2060,0
1276,1
2130,0
1611,1
262,1
3181,0
3664,0
344,1
557,0
1501,0
2576,0
841,1
2334,1
2597,0
3569,0
3312,0
3201,0
1653,0
2575,0
738,0
2566,0
615,1
457,1
2490,0
1559,0
2538,0
1476,1
3479,0
1218,0
1182,1
1687,0
3380,0
640,0
2475,0
917,0
2406,0
1241,0
553,1
1367,0
3280,0
462,0
605,1
2934,0
597,1
1828,0
1363,0
3140,0
494,0
3179,0
99,0
1195,0
3408,0
1542,1
2270,0
3160,0
455,1
2730,0
1712,0
810,1
225,0
1226,1
2058,0
3373,0
3352,0
1472,0
3309,0
3573,0
2839,0
2423,0
3564,0
3621,0
3344,0
2577,0
986,0
2249,0
2106,0
3237,0
2187,0
2227,0
2387,0
2379,0
2006,0
2823,0
687,0
2184,0
2777,0
73,0
1344,1
301,1
3000,0
101,1
1044,1
2862,0
3355,0
195,0
456,0
2230,0
3439,0
1773,1
1255,1
23,0
1407,0
1891,0
3481,0
2023,0
3283,0
2080,0
897,0
3614,0
2751,0
997,1
2128,0
2136,0
2992,0
581,0
1168,1
3365,1
2584,1
2145,0
2811,0
1486,1
919,1
1161,1
3153,1
882,0
3552,1
2038,0
3619,0
51,0
3475,0
815,1
470,0
475,1
395,0
100,0
990,0
1505,0
695,1
1103,1
97,1
607,0
626,1
321,0
1764,0
606,0
1991,0
3623,0
3487,0
792,1
3026,0
953,1
2564,1
1557,0
2954,0
2809,0
1231,0
2062,0
1613,1
2590,0
3394,0
2752,0
2066,0
2132,0
1609,1
2849,0
2608,0
2975,0
136,1
3464,0
863,1
3318,0
2240,0
3461,0
272,1
316,1
540,1
2458,0
2337,0
3427,0
2110,0
2977,0
1281,0
1676,0
1178,1
2164,0
1788,0
740,1
984,1
2768,1
3632,0
527,1
2660,0
3509,0
192,1
3416,0
3574,0
2428,0
2476,0
1782,0
375,1
2714,0
2251,0
229,0
3287,0
1704,1
2409,1
3345,0
2897,0
515,0
1912,0
164,0
3327,1
2706,0
1041,0
2907,0
566,1
1223,1
3370,0
3521,0
2742,0
1512,0
3369,0
1913,0
808,1
3406,0
434,1
1693,0
804,1
1616,0
1667,0
156,0
497,0
86,1
2461,0
3136,0
155,1
3191,1
2378,0
940,1
974,0
1942,0
929,1
1752,0
373,1
1592,0
65,1
828,1
295,1
2464,0
213,1
803,0
3308,0
495,1
3104,0
3590,0
600,1
3491,0
1673,1
2033,0
160,0
2580,0
2219,0
1759,0
2511,0
1842,0
1795,0
3279,0
3669,0
3124,0
1786,0
3314,0
1451,0
1707,0
520,0
245,1
386,0
